jaar,gebiedcode15,variabele,waarde
2013,T,BEVHHMKIND_P,33.6
2013,N,BEVHHMKIND_P,33.3
2013,M,BEVHHMKIND_P,28
2013,K,BEVHHMKIND_P,20
2014,A,BEVHHMKIND_P,14.7
2014,F,BEVHHMKIND_P,33.7
2014,E,BEVHHMKIND_P,20.2
2014,B,BEVHHMKIND_P,11.9
2014,Z,BEVHHMKIND_P,
2014,T,BEVHHMKIND_P,33.5
2014,N,BEVHHMKIND_P,33.3
2014,M,BEVHHMKIND_P,27.6
2014,K,BEVHHMKIND_P,20.1
2015,A,BEVHHMKIND_P,14.6
2015,Z,BEVHHMKIND_P,
2015,T,BEVHHMKIND_P,33.1
2015,N,BEVHHMKIND_P,33.4
2015,M,BEVHHMKIND_P,27.1
2015,K,BEVHHMKIND_P,20.1
2015,F,BEVHHMKIND_P,33.6
2015,E,BEVHHMKIND_P,20.2
2015,B,BEVHHMKIND_P,10.4
2016,E,BEVHHMKIND_P,20.2
2016,B,BEVHHMKIND_P,11.1
2016,A,BEVHHMKIND_P,14.5
2016,N,BEVHHMKIND_P,33.6
2016,M,BEVHHMKIND_P,26.6
2016,K,BEVHHMKIND_P,20
2016,F,BEVHHMKIND_P,33.3
2016,T,BEVHHMKIND_P,32.2
2016,Z,BEVHHMKIND_P,
2017,F,BEVHHMKIND_P,32.9
2017,E,BEVHHMKIND_P,20.3
2017,B,BEVHHMKIND_P,12.2
2017,A,BEVHHMKIND_P,14.6
2017,Z,BEVHHMKIND_P,
2017,T,BEVHHMKIND_P,31.5
2017,N,BEVHHMKIND_P,33.2
2017,M,BEVHHMKIND_P,26.2
2017,K,BEVHHMKIND_P,20.1
2018,B,BEVHHMKIND_P,11.8
2018,A,BEVHHMKIND_P,14.5
2018,T,BEVHHMKIND_P,31.2
2018,N,BEVHHMKIND_P,33.1
2018,Z,BEVHHMKIND_P,
2018,M,BEVHHMKIND_P,26.2
2018,K,BEVHHMKIND_P,20.1
2018,F,BEVHHMKIND_P,31.9
2018,E,BEVHHMKIND_P,20.1
2010,A,BEVHUISHOUDENHH,52854
2010,B,BEVHUISHOUDENHH,93
2010,E,BEVHUISHOUDENHH,77175
2010,F,BEVHUISHOUDENHH,63569
2010,K,BEVHUISHOUDENHH,79683
2010,M,BEVHUISHOUDENHH,61582
2010,N,BEVHUISHOUDENHH,41915
2010,Z,BEVHUISHOUDENHH,
2010,T,BEVHUISHOUDENHH,40671
2011,A,BEVHUISHOUDENHH,53282
2011,B,BEVHUISHOUDENHH,84
2011,E,BEVHUISHOUDENHH,78019
2011,F,BEVHUISHOUDENHH,64651
2011,K,BEVHUISHOUDENHH,80457
2011,M,BEVHUISHOUDENHH,63429
2011,Z,BEVHUISHOUDENHH,
2011,T,BEVHUISHOUDENHH,40956
2011,N,BEVHUISHOUDENHH,41962
2012,A,BEVHUISHOUDENHH,53744
2012,B,BEVHUISHOUDENHH,86
2012,E,BEVHUISHOUDENHH,78758
2012,F,BEVHUISHOUDENHH,65689
2012,K,BEVHUISHOUDENHH,80940
2012,M,BEVHUISHOUDENHH,64081
2012,N,BEVHUISHOUDENHH,42298
2012,Z,BEVHUISHOUDENHH,
2012,T,BEVHUISHOUDENHH,41604
2013,A,BEVHUISHOUDENHH,54119
2013,B,BEVHUISHOUDENHH,95
2013,E,BEVHUISHOUDENHH,81056
2013,F,BEVHUISHOUDENHH,66665
2013,Z,BEVHUISHOUDENHH,
2013,K,BEVHUISHOUDENHH,80209
2013,M,BEVHUISHOUDENHH,63890
2013,N,BEVHUISHOUDENHH,42827
2013,T,BEVHUISHOUDENHH,42509
2014,A,BEVHUISHOUDENHH,54196
2014,B,BEVHUISHOUDENHH,67
2014,E,BEVHUISHOUDENHH,82213
2014,F,BEVHUISHOUDENHH,67303
2014,Z,BEVHUISHOUDENHH,
2014,T,BEVHUISHOUDENHH,42878
2014,K,BEVHUISHOUDENHH,80919
2014,M,BEVHUISHOUDENHH,65802
2014,N,BEVHUISHOUDENHH,43560
2015,A,BEVHUISHOUDENHH,54457
2015,Z,BEVHUISHOUDENHH,
2015,B,BEVHUISHOUDENHH,96
2015,E,BEVHUISHOUDENHH,82956
2015,F,BEVHUISHOUDENHH,68669
2015,K,BEVHUISHOUDENHH,81651
2015,M,BEVHUISHOUDENHH,67385
2015,N,BEVHUISHOUDENHH,44295
2015,T,BEVHUISHOUDENHH,43184
2016,A,BEVHUISHOUDENHH,54513
2016,B,BEVHUISHOUDENHH,90
2016,E,BEVHUISHOUDENHH,83489
2016,F,BEVHUISHOUDENHH,70174
2016,K,BEVHUISHOUDENHH,82891
2016,M,BEVHUISHOUDENHH,69513
2016,N,BEVHUISHOUDENHH,44915
2016,Z,BEVHUISHOUDENHH,
2016,T,BEVHUISHOUDENHH,44463
2017,A,BEVHUISHOUDENHH,54341
2017,B,BEVHUISHOUDENHH,82
2017,E,BEVHUISHOUDENHH,83153
2017,F,BEVHUISHOUDENHH,71597
2017,Z,BEVHUISHOUDENHH,
2017,K,BEVHUISHOUDENHH,83546
2017,M,BEVHUISHOUDENHH,71397
2017,N,BEVHUISHOUDENHH,46021
2017,T,BEVHUISHOUDENHH,45850
2018,A,BEVHUISHOUDENHH,54597
2018,B,BEVHUISHOUDENHH,93
2018,E,BEVHUISHOUDENHH,83693
2018,F,BEVHUISHOUDENHH,74583
2018,K,BEVHUISHOUDENHH,84001
2018,M,BEVHUISHOUDENHH,72570
2018,Z,BEVHUISHOUDENHH,
2018,N,BEVHUISHOUDENHH,46922
2018,T,BEVHUISHOUDENHH,46125
2005,A,BEVINST,2974
2005,B,BEVINST,63
2005,Z,BEVINST,
2005,T,BEVINST,867
2005,N,BEVINST,818
2005,M,BEVINST,1261
2005,K,BEVINST,1677
2005,F,BEVINST,2109
2005,E,BEVINST,1170
2006,A,BEVINST,2059
2006,B,BEVINST,67
2006,T,BEVINST,921
2006,N,BEVINST,745
2006,Z,BEVINST,
2006,M,BEVINST,1263
2006,K,BEVINST,1549
2006,F,BEVINST,1951
2006,E,BEVINST,1197
2007,T,BEVINST,885
2007,Z,BEVINST,
2007,N,BEVINST,766
2007,M,BEVINST,1297
2007,K,BEVINST,1554
2007,F,BEVINST,1807
2007,E,BEVINST,1256
2007,B,BEVINST,83
2007,A,BEVINST,2641
2008,Z,BEVINST,
2008,T,BEVINST,749
2008,N,BEVINST,778
2008,M,BEVINST,1039
2008,K,BEVINST,1547
2008,F,BEVINST,1750
2008,E,BEVINST,1128
2008,B,BEVINST,85
2008,A,BEVINST,1547
2009,A,BEVINST,1513
2009,E,BEVINST,1101
2009,B,BEVINST,76
2009,N,BEVINST,805
2009,M,BEVINST,912
2009,K,BEVINST,1574
2009,F,BEVINST,1683
2009,T,BEVINST,707
2009,Z,BEVINST,
2010,E,BEVINST,1102
2010,B,BEVINST,93
2010,A,BEVINST,1495
2010,N,BEVINST,715
2010,M,BEVINST,964
2010,K,BEVINST,1515
2010,F,BEVINST,1481
2010,Z,BEVINST,
2010,T,BEVINST,720
2011,A,BEVINST,1602
2011,M,BEVINST,914
2011,K,BEVINST,1488
2011,F,BEVINST,1523
2011,E,BEVINST,1131
2011,B,BEVINST,111
2011,T,BEVINST,687
2011,Z,BEVINST,
2011,N,BEVINST,674
2012,A,BEVINST,1348
2012,K,BEVINST,1628
2012,F,BEVINST,1295
2012,E,BEVINST,1221
2012,B,BEVINST,117
2012,T,BEVINST,771
2012,Z,BEVINST,
2012,N,BEVINST,765
2012,M,BEVINST,946
2013,F,BEVINST,1205
2013,E,BEVINST,1175
2013,B,BEVINST,172
2013,A,BEVINST,1599
2013,Z,BEVINST,
2013,T,BEVINST,841
2013,N,BEVINST,775
2013,M,BEVINST,964
2013,K,BEVINST,1396
2014,A,BEVINST,1606
2014,F,BEVINST,1818
2014,E,BEVINST,1067
2014,B,BEVINST,139
2014,Z,BEVINST,
2014,T,BEVINST,809
2014,N,BEVINST,785
2014,M,BEVINST,1021
2014,K,BEVINST,1095
2015,A,BEVINST,1478
2015,Z,BEVINST,
2015,T,BEVINST,817
2015,N,BEVINST,757
2015,M,BEVINST,977
2015,K,BEVINST,1013
2015,F,BEVINST,1772
2015,E,BEVINST,1080
2015,B,BEVINST,70
2016,E,BEVINST,968
2016,B,BEVINST,72
2016,A,BEVINST,1069
2016,N,BEVINST,794
2016,M,BEVINST,1512
2016,K,BEVINST,983
2016,F,BEVINST,1697
2016,T,BEVINST,893
2016,Z,BEVINST,
2017,F,BEVINST,1611
2017,E,BEVINST,976
2017,B,BEVINST,75
2017,A,BEVINST,952
2017,Z,BEVINST,
2017,T,BEVINST,839
2017,N,BEVINST,700
2017,M,BEVINST,1765
2017,K,BEVINST,964
2018,B,BEVINST,69
2018,A,BEVINST,842
2018,T,BEVINST,794
2018,N,BEVINST,791
2018,Z,BEVINST,
2018,M,BEVINST,1462
2018,K,BEVINST,938
2018,F,BEVINST,1591
2018,E,BEVINST,943
2005,A,BEVINST_P,3.7
2005,B,BEVINST_P,25.3
2005,Z,BEVINST_P,
2005,N,BEVINST_P,0.9
2005,T,BEVINST_P,1.1
2005,E,BEVINST_P,0.9
2005,F,BEVINST_P,1.6
2005,K,BEVINST_P,1.3
2005,M,BEVINST_P,1.2
2006,A,BEVINST_P,2.5
2006,B,BEVINST_P,28
2006,E,BEVINST_P,0.9
2006,F,BEVINST_P,1.5
2006,K,BEVINST_P,1.2
2006,M,BEVINST_P,1.2
2006,Z,BEVINST_P,
2006,N,BEVINST_P,0.8
2006,T,BEVINST_P,1.2
2007,A,BEVINST_P,3.3
2007,B,BEVINST_P,32.3
2007,E,BEVINST_P,1
2007,F,BEVINST_P,1.4
2007,K,BEVINST_P,1.2
2007,M,BEVINST_P,1.2
2007,N,BEVINST_P,0.9
2007,Z,BEVINST_P,
2007,T,BEVINST_P,1.1
2008,Z,BEVINST_P,
2008,A,BEVINST_P,1.9
2008,B,BEVINST_P,33.6
2008,E,BEVINST_P,0.9
2008,F,BEVINST_P,1.3
2008,K,BEVINST_P,1.2
2008,M,BEVINST_P,1
2008,N,BEVINST_P,0.9
2008,T,BEVINST_P,0.9
2009,A,BEVINST_P,1.9
2009,B,BEVINST_P,31.9
2009,E,BEVINST_P,0.8
2009,F,BEVINST_P,1.3
2009,K,BEVINST_P,1.2
2009,M,BEVINST_P,0.8
2009,N,BEVINST_P,0.9
2009,Z,BEVINST_P,
2009,T,BEVINST_P,0.9
2010,A,BEVINST_P,1.8
2010,B,BEVINST_P,36.5
2010,E,BEVINST_P,0.8
2010,F,BEVINST_P,1.1
2010,K,BEVINST_P,1.1
2010,M,BEVINST_P,0.8
2010,N,BEVINST_P,0.8
2010,Z,BEVINST_P,
2010,T,BEVINST_P,0.9
2011,A,BEVINST_P,1.9
2011,B,BEVINST_P,44.6
2011,E,BEVINST_P,0.8
2011,F,BEVINST_P,1.1
2011,K,BEVINST_P,1.1
2011,M,BEVINST_P,0.8
2011,Z,BEVINST_P,
2011,T,BEVINST_P,0.8
2011,N,BEVINST_P,0.8
2012,A,BEVINST_P,1.6
2012,B,BEVINST_P,46.6
2012,E,BEVINST_P,0.9
2012,F,BEVINST_P,0.9
2012,K,BEVINST_P,1.2
2012,M,BEVINST_P,0.8
2012,N,BEVINST_P,0.9
2012,Z,BEVINST_P,
2012,T,BEVINST_P,0.9
2013,A,BEVINST_P,1.9
2013,B,BEVINST_P,56.4
2013,E,BEVINST_P,0.8
2013,F,BEVINST_P,0.8
2013,Z,BEVINST_P,
2013,K,BEVINST_P,1
2013,M,BEVINST_P,0.8
2013,N,BEVINST_P,0.9
2013,T,BEVINST_P,1
2014,A,BEVINST_P,1.9
2014,B,BEVINST_P,57.4
2014,E,BEVINST_P,0.8
2014,F,BEVINST_P,1.3
2014,Z,BEVINST_P,
2014,T,BEVINST_P,1
2014,K,BEVINST_P,0.8
2014,M,BEVINST_P,0.8
2014,N,BEVINST_P,0.9
2015,A,BEVINST_P,1.7
2015,Z,BEVINST_P,
2015,B,BEVINST_P,34.7
2015,E,BEVINST_P,0.8
2015,F,BEVINST_P,1.2
2015,K,BEVINST_P,0.7
2015,M,BEVINST_P,0.8
2015,N,BEVINST_P,0.8
2015,T,BEVINST_P,1
2016,A,BEVINST_P,1.2
2016,B,BEVINST_P,36
2016,E,BEVINST_P,0.7
2016,F,BEVINST_P,1.1
2016,K,BEVINST_P,0.7
2016,M,BEVINST_P,1.1
2016,N,BEVINST_P,0.9
2016,Z,BEVINST_P,
2016,T,BEVINST_P,1
2017,A,BEVINST_P,1.1
2017,B,BEVINST_P,39.1
2017,E,BEVINST_P,0.7
2017,F,BEVINST_P,1.1
2017,Z,BEVINST_P,
2017,K,BEVINST_P,0.7
2017,M,BEVINST_P,1.3
2017,N,BEVINST_P,0.7
2017,T,BEVINST_P,1
2018,A,BEVINST_P,1
2018,B,BEVINST_P,34.8
2018,E,BEVINST_P,0.7
2018,F,BEVINST_P,1
2018,K,BEVINST_P,0.6
2018,M,BEVINST_P,1.1
2018,Z,BEVINST_P,
2018,N,BEVINST_P,0.8
2018,T,BEVINST_P,0.9
2005,A,BEVMAN,42808
2005,B,BEVMAN,165
2005,Z,BEVMAN,0
2005,T,BEVMAN,39618
2005,N,BEVMAN,42294
2005,M,BEVMAN,50893
2005,K,BEVMAN,61730
2005,F,BEVMAN,63384
2005,E,BEVMAN,65453
2006,A,BEVMAN,43147
2006,B,BEVMAN,150
2006,T,BEVMAN,38628
2006,N,BEVMAN,42085
2006,Z,BEVMAN,0
2006,M,BEVMAN,51447
2006,K,BEVMAN,61632
2006,F,BEVMAN,63883
2006,E,BEVMAN,65142
2007,T,BEVMAN,38074
2007,Z,BEVMAN,0
2007,N,BEVMAN,42180
2007,M,BEVMAN,52983
2007,K,BEVMAN,61557
2007,F,BEVMAN,63878
2007,E,BEVMAN,64571
2007,B,BEVMAN,169
2007,A,BEVMAN,42460
2008,Z,BEVMAN,0
2008,T,BEVMAN,38510
2008,N,BEVMAN,41823
2008,M,BEVMAN,53870
2008,K,BEVMAN,61580
2008,F,BEVMAN,64526
2008,E,BEVMAN,64495
2008,B,BEVMAN,165
2008,A,BEVMAN,42647
2009,A,BEVMAN,42231
2009,E,BEVMAN,64571
2009,B,BEVMAN,151
2009,N,BEVMAN,41788
2009,M,BEVMAN,55933
2009,K,BEVMAN,63002
2009,F,BEVMAN,65267
2009,T,BEVMAN,39376
2009,Z,BEVMAN,0
2010,E,BEVMAN,65127
2010,B,BEVMAN,165
2010,A,BEVMAN,42972
2010,N,BEVMAN,41712
2010,M,BEVMAN,58078
2010,K,BEVMAN,63773
2010,F,BEVMAN,66564
2010,Z,BEVMAN,0
2010,T,BEVMAN,39906
2011,A,BEVMAN,43553
2011,M,BEVMAN,59853
2011,K,BEVMAN,64759
2011,F,BEVMAN,67990
2011,E,BEVMAN,65962
2011,B,BEVMAN,165
2011,T,BEVMAN,40067
2011,Z,BEVMAN,0
2011,N,BEVMAN,41934
2012,A,BEVMAN,43732
2012,K,BEVMAN,65608
2012,F,BEVMAN,69108
2012,E,BEVMAN,66669
2012,B,BEVMAN,167
2012,T,BEVMAN,40615
2012,Z,BEVMAN,0
2012,N,BEVMAN,42249
2012,M,BEVMAN,60824
2013,F,BEVMAN,70182
2013,E,BEVMAN,68592
2013,B,BEVMAN,213
2013,A,BEVMAN,44195
2013,Z,BEVMAN,0
2013,T,BEVMAN,41023
2013,N,BEVMAN,42759
2013,M,BEVMAN,60996
2013,K,BEVMAN,65376
2014,A,BEVMAN,44486
2014,F,BEVMAN,71433
2014,E,BEVMAN,69836
2014,B,BEVMAN,168
2014,Z,BEVMAN,0
2014,T,BEVMAN,41308
2014,N,BEVMAN,43670
2014,M,BEVMAN,62513
2014,K,BEVMAN,66186
2015,A,BEVMAN,44503
2015,Z,BEVMAN,0
2015,T,BEVMAN,41685
2015,N,BEVMAN,44476
2015,M,BEVMAN,63584
2015,K,BEVMAN,67220
2015,F,BEVMAN,72947
2015,E,BEVMAN,70669
2015,B,BEVMAN,136
2016,E,BEVMAN,71290
2016,B,BEVMAN,136
2016,A,BEVMAN,44686
2016,N,BEVMAN,45367
2016,M,BEVMAN,65613
2016,K,BEVMAN,68173
2016,F,BEVMAN,74546
2016,T,BEVMAN,42506
2016,Z,BEVMAN,
2017,F,BEVMAN,75820
2017,E,BEVMAN,71224
2017,B,BEVMAN,128
2017,A,BEVMAN,44743
2017,Z,BEVMAN,
2017,T,BEVMAN,43596
2017,N,BEVMAN,46389
2017,M,BEVMAN,67357
2017,K,BEVMAN,68889
2018,B,BEVMAN,128
2018,A,BEVMAN,44895
2018,T,BEVMAN,43698
2018,N,BEVMAN,47215
2018,Z,BEVMAN,
2018,M,BEVMAN,68159
2018,K,BEVMAN,69624
2018,F,BEVMAN,77872
2018,E,BEVMAN,71701
2005,A,BEVMAN_P,52.7
2005,B,BEVMAN_P,66.3
2005,Z,BEVMAN_P,
2005,N,BEVMAN_P,48
2005,T,BEVMAN_P,49.2
2005,E,BEVMAN_P,50
2005,F,BEVMAN_P,48.7
2005,K,BEVMAN_P,47.2
2005,M,BEVMAN_P,50.4
2006,A,BEVMAN_P,52.6
2006,B,BEVMAN_P,62.8
2006,E,BEVMAN_P,49.9
2006,F,BEVMAN_P,48.8
2006,K,BEVMAN_P,47.2
2006,M,BEVMAN_P,50.4
2006,Z,BEVMAN_P,
2006,N,BEVMAN_P,47.9
2006,T,BEVMAN_P,49
2007,A,BEVMAN_P,52.5
2007,B,BEVMAN_P,65.8
2007,E,BEVMAN_P,49.8
2007,F,BEVMAN_P,48.8
2007,K,BEVMAN_P,47.2
2007,M,BEVMAN_P,50.2
2007,N,BEVMAN_P,48.1
2007,Z,BEVMAN_P,
2007,T,BEVMAN_P,48.9
2008,Z,BEVMAN_P,
2008,A,BEVMAN_P,52.4
2008,B,BEVMAN_P,65.2
2008,E,BEVMAN_P,49.7
2008,F,BEVMAN_P,48.9
2008,K,BEVMAN_P,47.2
2008,M,BEVMAN_P,50
2008,N,BEVMAN_P,48.1
2008,T,BEVMAN_P,48.8
2009,A,BEVMAN_P,51.9
2009,B,BEVMAN_P,63.4
2009,E,BEVMAN_P,49.7
2009,F,BEVMAN_P,49.1
2009,K,BEVMAN_P,47.7
2009,M,BEVMAN_P,49.7
2009,N,BEVMAN_P,48.2
2009,Z,BEVMAN_P,
2009,T,BEVMAN_P,48.9
2010,A,BEVMAN_P,52
2010,B,BEVMAN_P,64.7
2010,E,BEVMAN_P,49.6
2010,F,BEVMAN_P,49.2
2010,K,BEVMAN_P,47.7
2010,M,BEVMAN_P,49.8
2010,N,BEVMAN_P,48.3
2010,Z,BEVMAN_P,
2010,T,BEVMAN_P,49
2011,A,BEVMAN_P,51.8
2011,B,BEVMAN_P,66.3
2011,E,BEVMAN_P,49.5
2011,F,BEVMAN_P,49.2
2011,K,BEVMAN_P,47.7
2011,M,BEVMAN_P,49.8
2011,Z,BEVMAN_P,
2011,T,BEVMAN_P,48.9
2011,N,BEVMAN_P,48.4
2012,A,BEVMAN_P,51.7
2012,B,BEVMAN_P,66.5
2012,E,BEVMAN_P,49.3
2012,F,BEVMAN_P,49.4
2012,K,BEVMAN_P,47.7
2012,M,BEVMAN_P,49.7
2012,N,BEVMAN_P,48.4
2012,Z,BEVMAN_P,
2012,T,BEVMAN_P,49
2013,A,BEVMAN_P,51.6
2013,B,BEVMAN_P,69.8
2013,E,BEVMAN_P,49.5
2013,F,BEVMAN_P,49.5
2013,Z,BEVMAN_P,
2013,K,BEVMAN_P,47.4
2013,M,BEVMAN_P,49.7
2013,N,BEVMAN_P,48.4
2013,T,BEVMAN_P,49
2014,A,BEVMAN_P,51.7
2014,B,BEVMAN_P,69.4
2014,E,BEVMAN_P,49.5
2014,F,BEVMAN_P,49.6
2014,Z,BEVMAN_P,
2014,T,BEVMAN_P,49.1
2014,K,BEVMAN_P,47.4
2014,M,BEVMAN_P,49.6
2014,N,BEVMAN_P,48.6
2015,A,BEVMAN_P,51.5
2015,Z,BEVMAN_P,
2015,B,BEVMAN_P,67.3
2015,E,BEVMAN_P,49.5
2015,F,BEVMAN_P,49.7
2015,K,BEVMAN_P,47.5
2015,M,BEVMAN_P,49.4
2015,N,BEVMAN_P,48.7
2015,T,BEVMAN_P,49.3
2016,A,BEVMAN_P,51.7
2016,B,BEVMAN_P,68
2016,E,BEVMAN_P,49.5
2016,F,BEVMAN_P,49.9
2016,K,BEVMAN_P,47.6
2016,M,BEVMAN_P,49.5
2016,N,BEVMAN_P,48.8
2016,Z,BEVMAN_P,
2016,T,BEVMAN_P,49.4
2017,A,BEVMAN_P,51.8
2017,B,BEVMAN_P,66.7
2017,E,BEVMAN_P,49.5
2017,F,BEVMAN_P,50
2017,Z,BEVMAN_P,
2017,K,BEVMAN_P,47.7
2017,M,BEVMAN_P,49.6
2017,N,BEVMAN_P,49
2017,T,BEVMAN_P,49.6
2018,A,BEVMAN_P,51.7
2018,B,BEVMAN_P,64.6
2018,E,BEVMAN_P,49.7
2018,F,BEVMAN_P,50
2018,K,BEVMAN_P,47.8
2018,M,BEVMAN_P,49.6
2018,Z,BEVMAN_P,
2018,N,BEVMAN_P,49
2018,T,BEVMAN_P,49.7
2005,A,BEVMAROK,1394
2005,B,BEVMAROK,2
2005,Z,BEVMAROK,
2005,T,BEVMAROK,1545
2005,N,BEVMAROK,7156
2005,M,BEVMAROK,11361
2005,K,BEVMAROK,4551
2005,F,BEVMAROK,22657
2005,E,BEVMAROK,15704
2006,A,BEVMAROK,1455
2006,B,BEVMAROK,0
2006,T,BEVMAROK,1511
2006,N,BEVMAROK,7498
2006,Z,BEVMAROK,
2006,M,BEVMAROK,11411
2006,K,BEVMAROK,4385
2006,F,BEVMAROK,23713
2006,E,BEVMAROK,15453
2007,T,BEVMAROK,1503
2007,Z,BEVMAROK,
2007,N,BEVMAROK,7899
2007,M,BEVMAROK,11452
2007,K,BEVMAROK,4319
2007,F,BEVMAROK,24454
2007,E,BEVMAROK,15222
2007,B,BEVMAROK,0
2007,A,BEVMAROK,1407
2008,Z,BEVMAROK,
2008,T,BEVMAROK,1535
2008,N,BEVMAROK,8071
2008,M,BEVMAROK,11564
2008,K,BEVMAROK,4296
2008,F,BEVMAROK,25249
2008,E,BEVMAROK,14909
2008,B,BEVMAROK,0
2008,A,BEVMAROK,1529
2009,A,BEVMAROK,1416
2009,E,BEVMAROK,14716
2009,B,BEVMAROK,0
2009,N,BEVMAROK,8102
2009,M,BEVMAROK,12077
2009,K,BEVMAROK,4541
2009,F,BEVMAROK,25710
2009,T,BEVMAROK,1537
2009,Z,BEVMAROK,
2010,E,BEVMAROK,14684
2010,B,BEVMAROK,0
2010,A,BEVMAROK,1507
2010,N,BEVMAROK,8142
2010,M,BEVMAROK,12355
2010,K,BEVMAROK,4593
2010,F,BEVMAROK,26593
2010,Z,BEVMAROK,
2010,T,BEVMAROK,1565
2011,A,BEVMAROK,1428
2011,M,BEVMAROK,12600
2011,K,BEVMAROK,4633
2011,F,BEVMAROK,27681
2011,E,BEVMAROK,14483
2011,B,BEVMAROK,0
2011,T,BEVMAROK,1577
2011,Z,BEVMAROK,
2011,N,BEVMAROK,8244
2012,A,BEVMAROK,1413
2012,K,BEVMAROK,4578
2012,F,BEVMAROK,28386
2012,E,BEVMAROK,14308
2012,B,BEVMAROK,1
2012,T,BEVMAROK,1573
2012,Z,BEVMAROK,
2012,N,BEVMAROK,8424
2012,M,BEVMAROK,12777
2013,F,BEVMAROK,28952
2013,E,BEVMAROK,14608
2013,B,BEVMAROK,1
2013,A,BEVMAROK,1449
2013,Z,BEVMAROK,
2013,T,BEVMAROK,1675
2013,N,BEVMAROK,8692
2013,M,BEVMAROK,12671
2013,K,BEVMAROK,4282
2014,A,BEVMAROK,1478
2014,F,BEVMAROK,29703
2014,E,BEVMAROK,14622
2014,B,BEVMAROK,1
2014,Z,BEVMAROK,
2014,T,BEVMAROK,1681
2014,N,BEVMAROK,8912
2014,M,BEVMAROK,12665
2014,K,BEVMAROK,4249
2015,A,BEVMAROK,1466
2015,Z,BEVMAROK,
2015,T,BEVMAROK,1744
2015,N,BEVMAROK,9094
2015,M,BEVMAROK,12626
2015,K,BEVMAROK,4178
2015,F,BEVMAROK,30555
2015,E,BEVMAROK,14547
2015,B,BEVMAROK,0
2016,E,BEVMAROK,14470
2016,B,BEVMAROK,0
2016,A,BEVMAROK,1444
2016,N,BEVMAROK,9265
2016,M,BEVMAROK,12702
2016,K,BEVMAROK,4106
2016,F,BEVMAROK,31295
2016,T,BEVMAROK,1803
2016,Z,BEVMAROK,
2017,F,BEVMAROK,31745
2017,E,BEVMAROK,14360
2017,B,BEVMAROK,1
2017,A,BEVMAROK,1447
2017,Z,BEVMAROK,
2017,T,BEVMAROK,1923
2017,N,BEVMAROK,9386
2017,M,BEVMAROK,12720
2017,K,BEVMAROK,4109
2018,B,BEVMAROK,1
2018,A,BEVMAROK,1498
2018,T,BEVMAROK,1994
2018,N,BEVMAROK,9394
2018,Z,BEVMAROK,
2018,M,BEVMAROK,12727
2018,K,BEVMAROK,4166
2018,F,BEVMAROK,32128
2018,E,BEVMAROK,14196
2005,A,BEVMAROK_P,1.7
2005,B,BEVMAROK_P,0.8
2005,Z,BEVMAROK_P,
2005,N,BEVMAROK_P,8.1
2005,T,BEVMAROK_P,1.9
2005,E,BEVMAROK_P,12
2005,F,BEVMAROK_P,17.4
2005,K,BEVMAROK_P,3.5
2005,M,BEVMAROK_P,11.3
2006,A,BEVMAROK_P,1.8
2006,B,BEVMAROK_P,0
2006,E,BEVMAROK_P,11.8
2006,F,BEVMAROK_P,18.1
2006,K,BEVMAROK_P,3.4
2006,M,BEVMAROK_P,11.2
2006,Z,BEVMAROK_P,
2006,N,BEVMAROK_P,8.5
2006,T,BEVMAROK_P,1.9
2007,A,BEVMAROK_P,1.7
2007,B,BEVMAROK_P,0
2007,E,BEVMAROK_P,11.7
2007,F,BEVMAROK_P,18.7
2007,K,BEVMAROK_P,3.3
2007,M,BEVMAROK_P,10.9
2007,N,BEVMAROK_P,9
2007,Z,BEVMAROK_P,
2007,T,BEVMAROK_P,1.9
2008,Z,BEVMAROK_P,
2008,A,BEVMAROK_P,1.9
2008,B,BEVMAROK_P,0
2008,E,BEVMAROK_P,11.5
2008,F,BEVMAROK_P,19.1
2008,K,BEVMAROK_P,3.3
2008,M,BEVMAROK_P,10.7
2008,N,BEVMAROK_P,9.3
2008,T,BEVMAROK_P,1.9
2009,A,BEVMAROK_P,1.7
2009,B,BEVMAROK_P,0
2009,E,BEVMAROK_P,11.3
2009,F,BEVMAROK_P,19.3
2009,K,BEVMAROK_P,3.4
2009,M,BEVMAROK_P,10.7
2009,N,BEVMAROK_P,9.3
2009,Z,BEVMAROK_P,
2009,T,BEVMAROK_P,1.9
2010,A,BEVMAROK_P,1.8
2010,B,BEVMAROK_P,0
2010,E,BEVMAROK_P,11.2
2010,F,BEVMAROK_P,19.7
2010,K,BEVMAROK_P,3.4
2010,M,BEVMAROK_P,10.6
2010,N,BEVMAROK_P,9.4
2010,Z,BEVMAROK_P,
2010,T,BEVMAROK_P,1.9
2011,A,BEVMAROK_P,1.7
2011,B,BEVMAROK_P,0
2011,E,BEVMAROK_P,10.9
2011,F,BEVMAROK_P,20
2011,K,BEVMAROK_P,3.4
2011,M,BEVMAROK_P,10.5
2011,Z,BEVMAROK_P,
2011,T,BEVMAROK_P,1.9
2011,N,BEVMAROK_P,9.5
2012,A,BEVMAROK_P,1.7
2012,B,BEVMAROK_P,0.4
2012,E,BEVMAROK_P,10.6
2012,F,BEVMAROK_P,20.3
2012,K,BEVMAROK_P,3.3
2012,M,BEVMAROK_P,10.4
2012,N,BEVMAROK_P,9.6
2012,Z,BEVMAROK_P,
2012,T,BEVMAROK_P,1.9
